,population,individual,species,x.1,y.1,x.2,y.2,x.3,y.3,x.4,y.4,x.5,y.5,x.6,y.6,x.7,y.7,x.8,y.8,x.9,y.9,x.10,y.10,x.11,y.11,x.12,y.12,x.13,y.13,x.14,y.14,x.15,y.15,x.16,y.16,x.17,y.17,x.18,y.18,x.19,y.19
580,MR,33,C,2.123753902,3.359435824,2.595170126,3.030873001,3.002302321,2.838020909,4.023704141,2.545171436,4.702257798,2.516600756,5.609376897,2.545171436,6.85220149,2.97373164,7.280761694,3.080871691,7.495041797,3.230867763,7.273619024,3.338007814,6.83791615,3.352293154,5.91651171,3.588001267,4.602260417,3.745140008,4.023704141,3.795138699,3.323722474,3.723711998,2.488030075,3.652285297,2.609455467,3.173726402,3.009444991,3.188011743,4.073702832,3.145155722
581,MR,34,C,2.392372775,3.399438785,2.924273837,3.080298148,3.335610658,2.89590578,4.349768682,2.647685285,4.9596819,2.619317228,5.924195825,2.640593271,7.250402472,2.931365851,7.704291378,3.023562035,7.924143817,3.122850233,7.711383392,3.23632246,7.278770528,3.32142663,6.264612504,3.640567267,4.824933631,3.846235677,4.307216597,3.832051649,3.633475252,3.78240755,2.789525568,3.704395394,2.924273837,3.278874545,3.371070729,3.229230446,4.399412781,3.250506488
582,MR,35,C,2.562581115,3.590923167,3.009378007,3.264690516,3.427806842,3.073206134,4.285940555,2.72569744,4.99514197,2.69023737,5.980931938,2.711513412,7.207850387,3.229230446,7.661739293,3.420714828,7.796487562,3.576739139,7.55535908,3.619291224,7.207850387,3.569647125,6.314256603,3.739855465,4.853301687,3.895879776,4.335584654,3.888787762,3.626383238,3.86751172,2.910089809,3.860419705,3.009378007,3.44199087,3.44199087,3.392346771,4.420688824,3.300150587
583,MR,36,C,3.179669031,2.903073286,3.548463357,2.704491726,3.888888889,2.555555556,4.669030733,2.371158392,5.165484634,2.378250591,5.846335697,2.449172577,6.796690307,2.78250591,7.236406619,2.846335697,7.371158392,2.938534279,7.243498818,3.009456265,6.8321513,3.059101655,6.037825059,3.186761229,5.044917258,3.307328605,4.612293144,3.257683215,4.087470449,3.250591017,3.470449173,3.165484634,3.548463357,2.839243499,3.910165485,2.8321513,4.718676123,2.810874704
584,MR,37,C,2.494982657,3.509164538,2.966362968,3.187768871,3.394890523,2.987789345,4.244803508,2.723530686,4.980442479,2.644967301,5.880350345,2.652109427,7.301633404,3.130631864,7.744445212,3.323469264,7.880145604,3.466311782,7.687308204,3.52344879,7.2730649,3.48773816,6.251740893,3.659149182,4.844742086,3.830560205,4.237661382,3.894839338,3.537733042,3.87341296,2.816378323,3.794849575,3.002073597,3.387748397,3.430601153,3.344895642,4.430498782,3.266332256
585,MR,38,C,3.107288281,3.226979899,3.410037668,3.015759396,3.726868421,2.896067778,4.402774029,2.677806592,4.888581185,2.670765909,5.585608843,2.73413206,6.48681632,2.952393246,6.838850491,3.072084864,6.923338692,3.163613748,6.77548434,3.219939215,6.500897687,3.234020582,5.824992079,3.410037668,4.846337084,3.536769969,4.395733346,3.508607235,3.93104824,3.501566552,3.381874934,3.445241085,3.417078351,3.135451014,3.747990472,3.114328964,4.501343597,3.050962813
586,MR,39,C,3.243414474,2.966825922,3.534187054,2.789525568,3.81786762,2.718605426,4.519977022,2.534213058,4.980957942,2.534213058,5.569595117,2.555489101,6.477372929,2.739881469,6.831973637,2.824985639,6.966721906,2.89590578,6.853249679,2.959733908,6.527017028,2.98100995,5.853275683,3.115758219,4.881669744,3.293058573,4.519977022,3.278874545,3.980983946,3.250506488,3.434898856,3.186678361,3.520003026,2.917181823,3.832051649,2.924273837,4.541253064,2.924273837
587,MR,4,C,2.380890024,3.216582423,2.802307559,3.038015671,3.216582423,2.95230363,4.295125604,2.795164889,4.9165379,2.838020909,5.702231608,2.90944761,6.959341541,3.030873001,7.359331065,3.002302321,7.537897817,3.073729021,7.437900436,3.259438443,7.059338922,3.366578494,6.087935792,3.837994719,4.652259107,4.009418801,4.237984243,3.973705451,3.488003886,3.830852049,2.659454157,3.588001267,2.830878239,3.245153103,3.230867763,3.273723783,4.173700213,3.359435824
588,MR,40,C,2.037825059,3.470449173,2.477541371,3.144208038,2.910165485,2.917257683,3.895981087,2.58392435,4.427895981,2.541371158,5.307328605,2.548463357,6.505910165,2.93144208,6.860520095,3.059101655,7.087470449,3.215130024,6.853427896,3.271867612,6.548463357,3.286052009,5.619385343,3.527186761,4.43498818,3.718676123,3.924349882,3.789598109,3.307328605,3.761229314,2.449172577,3.73286052,2.505910165,3.307328605,2.959810875,3.307328605,3.945626478,3.200945626
589,MR,41,C,2.912453813,2.881721752,3.215046417,2.694965379,3.548371083,2.548397087,4.347404677,2.401828794,4.775289531,2.401828794,5.408842796,2.43492486,6.356808688,2.631137252,6.772873519,2.652413294,6.950173873,2.713877417,6.80360558,2.829713648,6.430092834,2.891177771,5.827271631,3.120486228,4.680729343,3.297786582,4.32849264,3.267054521,3.69257537,3.181950351,3.15121829,3.11103021,3.233958455,2.829713648,3.56728312,2.798981587,4.32849264,2.829713648
590,MR,42,C,1.460056196,3.1501534,1.967085357,2.903680891,2.39665173,2.783965672,3.502256984,2.593829737,4.234632439,2.60791388,5.290943192,2.685376669,6.685273385,2.988185751,7.114839758,2.988185751,7.304975693,3.079732683,7.150050116,3.23465826,6.720483743,3.389583837,5.805014425,3.812108138,3.931823357,4.016328217,3.410710052,3.924781285,2.516366948,3.685350848,1.72765492,3.460004554,1.924832927,3.044522325,2.361441371,3.030438181,3.502256984,3.269868618
591,MR,43,C,2.78250591,2.917257683,3.087470449,2.761229314,3.420803783,2.68321513,4.356973995,2.53427896,4.888888889,2.527186761,5.676122931,2.562647754,6.562647754,2.768321513,6.988179669,2.839243499,7.151300236,2.924349882,6.98108747,3.002364066,6.640661939,3.037825059,5.924349882,3.293144208,4.676122931,3.456264775,4.314420804,3.442080378,3.548463357,3.328605201,3.037825059,3.165484634,3.094562648,2.888888889,3.442080378,2.874704492,4.264775414,3.002364066
592,MR,44,C,2.406041159,3.077385326,2.758144743,2.901333534,3.10790097,2.788660387,3.976423144,2.643124239,4.441199875,2.67598724,5.112544042,2.664250454,6.114865579,2.830912817,6.436453519,2.840302246,6.570252881,2.901333534,6.497484807,3.016354038,6.187633653,3.067995897,5.422395196,3.368457622,4.316789942,3.563288272,3.955296929,3.532772628,3.326205192,3.450615125,2.654861025,3.335594621,2.779270958,3.046869682,3.119637756,3.025743467,3.894265641,3.140763971
593,MR,45,C,2.746973483,3.087390162,3.144126276,2.839169667,3.555463097,2.711513412,4.420688824,2.527121044,4.952589885,2.534213058,5.867459711,2.633501256,7.009273991,3.137034262,7.342598656,3.264690516,7.512806996,3.385254757,7.321322613,3.44199087,6.995089962,3.413622814,6.058944094,3.520003026,4.768197517,3.562555111,4.378136739,3.52709504,3.768223521,3.470358927,3.06611412,3.3568867,3.158310304,2.98100995,3.562555111,3.023562035,4.44905688,3.087390162
594,MR,46,C,3.016470021,3.009378007,3.335610658,2.782433554,3.690211366,2.640593271,4.406504795,2.449108888,4.824933631,2.442016874,5.54122706,2.456200903,6.484464943,2.633501256,6.895801764,2.761157511,6.995089962,2.846261681,6.88870975,2.902997794,6.505740985,2.888813766,5.88164374,3.087390162,4.768197517,3.264690516,4.399412781,3.293058573,3.846235677,3.250506488,3.243414474,3.229230446,3.342702672,2.917181823,3.690211366,2.89590578,4.420688824,2.839169667
595,MR,47,C,1.680613506,3.135125055,2.128155521,2.86240414,2.575697536,2.715554416,3.519731475,2.491783408,4.100137526,2.491783408,5.002214401,2.519754784,5.827369991,2.701568728,6.589589986,2.771497168,6.785389618,2.834432764,6.638539894,2.988275332,6.281904851,3.128132211,5.484720636,3.526724319,3.988252022,3.729516794,3.540710007,3.687559731,2.72254726,3.554695695,1.995291485,3.407845971,2.114169833,2.995268176,2.575697536,3.009253864,3.547702851,3.079182303
596,MR,48,C,2.626409242,3.243414474,2.973917936,3.06611412,3.335610658,2.952641893,4.144100272,2.782433554,4.605081192,2.796617582,5.385202749,2.824985639,6.335532646,3.016470021,6.704317382,3.016470021,6.846157665,3.073206134,6.768145509,3.193770375,6.385176745,3.278874545,5.718527414,3.555463097,4.527069036,3.711487408,4.144100272,3.661843309,3.605107196,3.598015182,2.89590578,3.477450941,2.98100995,3.215046417,3.342702672,3.193770375,4.122824229,3.243414474
597,MR,49,C,2.37995338,3.121212121,2.680652681,2.981351981,2.967365967,2.918414918,3.827505828,2.785547786,4.296037296,2.792540793,5.009324009,2.834498834,5.974358974,3.065268065,6.303030303,3.121212121,6.456876457,3.198135198,6.331002331,3.254079254,5.995337995,3.296037296,5.268065268,3.512820513,4.17016317,3.687645688,3.7995338,3.617715618,3.303030303,3.540792541,2.596736597,3.372960373,2.687645688,3.128205128,3.002331002,3.163170163,3.806526807,3.247086247
598,MR,5,C,1.874513938,3.292809478,2.292911123,3.002058892,2.73258274,2.846046383,3.775029961,2.583661708,4.434537387,2.590753186,5.420252788,2.619119097,6.817273894,2.924052638,7.228579601,2.959510026,7.434232454,3.080065147,7.242762556,3.19352879,6.824365372,3.221894701,5.838649972,3.569377108,4.24306749,3.831761783,3.739572573,3.817578828,2.881503771,3.697023707,2.200721912,3.583560064,2.292911123,3.129705491,2.739674218,3.129705491,3.746664051,3.136796969
599,MR,50,C,3.484542955,3.044838077,3.739855465,2.902997794,4.080272144,2.77534154,4.853301687,2.668961327,5.300098579,2.676053341,5.959655895,2.739881469,6.824881622,2.888813766,7.158206288,2.888813766,7.314230599,2.938457865,7.193666359,3.030654049,6.831973637,3.122850233,6.129864235,3.342702672,5.122798225,3.491634969,4.839117659,3.456174899,4.32849264,3.378162743,3.718579422,3.27178253,3.768223521,3.016470021,4.087364158,3.030654049,4.803657588,3.059022106
600,MR,51,C,2.575757576,3.142191142,3.023310023,2.897435897,3.407925408,2.764568765,4.470862471,2.547785548,5.079254079,2.568764569,5.974358974,2.617715618,7.135198135,2.974358974,7.575757576,2.988344988,7.736596737,3.121212121,7.568764569,3.261072261,7.282051282,3.268065268,6.275058275,3.624708625,4.911421911,3.736596737,4.428904429,3.708624709,3.666666667,3.610722611,2.883449883,3.470862471,3.037296037,3.065268065,3.44988345,3.086247086,4.512820513,3.149184149
601,MR,52,C,3.661566318,3.030424803,3.916859515,2.91696116,4.264341923,2.846046383,4.895483438,2.711308307,5.299697667,2.704216829,5.952113615,2.73258274,6.639986952,2.838954905,7.01583527,2.888595249,7.10802448,2.931144115,7.008743792,3.023333325,6.67544434,3.122614013,6.157766468,3.342449822,5.207508457,3.463004943,4.909666393,3.448821987,4.370714088,3.384998688,3.817578828,3.285718,3.909768038,3.023333325,4.235976012,3.002058892,4.945123782,3.023333325
602,MR,53,C,1.739907473,3.583831153,2.193796379,3.172494332,2.640593271,2.959733908,3.633475252,2.668961327,4.32849264,2.612225214,5.449030876,2.661869313,6.881617736,3.051930092,7.413518797,3.144126276,7.597911165,3.278874545,7.406426783,3.378162743,6.853249679,3.392346771,5.902919782,3.711487408,4.215020413,3.938431861,3.647659281,3.945523875,2.824985639,3.874603734,2.080324152,3.853327691,2.215072421,3.399438785,2.697329384,3.378162743,3.704395394,3.293058573
603,MR,54,C,2.501789507,3.480444502,2.790457527,3.33259015,3.135451014,3.177695115,3.874722773,2.966474612,4.290123095,2.966474612,5.008272803,3.008718713,5.88835823,3.283305366,6.17702625,3.402996984,6.289677185,3.501566552,6.169985567,3.543810653,5.839073446,3.536769969,5.163167838,3.656461587,4.226756944,3.790234572,3.86768209,3.783193889,3.388915617,3.747990472,2.741172743,3.691665004,2.825660944,3.473403818,3.163613748,3.459322452,3.916966874,3.417078351
604,MR,55,C,2.220599938,3.607888059,2.537493163,3.347331407,2.938891249,3.129027185,3.854360568,2.854386389,4.438852518,2.840302246,5.347279765,2.903680891,6.49513745,3.220574117,6.910619679,3.255784475,7.079629399,3.326205192,6.988082467,3.424794195,6.509221593,3.516341127,5.650088847,3.741687421,4.276884869,3.86140264,3.896612998,3.882528855,3.185363758,3.86140264,2.509324877,3.81915021,2.558619378,3.488172841,2.938891249,3.460004554,3.840276425,3.424794195
605,MR,56,C,2.065524056,3.185131982,2.52322541,2.966843645,2.966843645,2.854178696,3.889287911,2.727430629,4.466695772,2.748555307,5.163810141,2.769679985,6.466498608,3.023176119,6.762244098,3.058383915,6.931241521,3.185131982,6.811535013,3.262589134,6.45241549,3.311880049,5.537012783,3.642833336,4.325864586,3.825913877,3.825913877,3.804789199,3.072467034,3.706207369,2.361269546,3.516085269,2.537308528,3.114716389,2.959802085,3.10767483,3.89632947,3.213298219
606,MR,57,C,2.896638819,3.100858898,3.438878339,2.819176031,3.931823357,2.678334597,4.924755464,2.509324877,5.636004704,2.537493163,6.53738988,2.636082167,7.847215213,3.093816826,8.227487084,3.206489973,8.459875449,3.347331407,8.262697442,3.452962482,7.847215213,3.452962482,6.812030675,3.685350848,5.354321837,3.77689778,4.840250604,3.720561206,4.171253794,3.621972203,3.262826547,3.431836267,3.431836267,3.058606468,3.896612998,3.10790097,4.967007894,3.199447902
607,MR,58,C,2.629040095,3.114943041,3.10790097,2.882554676,3.523383199,2.713544955,4.607862238,2.495240733,5.24164869,2.544535235,6.150075937,2.60791388,7.523279915,2.783965672,7.868341428,2.73467117,8.093687722,2.833260174,7.952846288,2.974101608,7.269765335,3.312121049,6.57964231,3.593803916,5.143059686,3.727603278,4.544483593,3.720561206,3.727603278,3.607888059,2.995227823,3.495214912,3.093816826,3.023396109,3.565635629,3.009311966,4.61490431,3.072690611
608,MR,59,C,2.509142291,3.255547575,2.938677407,3.023176119,3.30483849,2.91755273,4.354030823,2.755596866,4.959604922,2.769679985,5.832758273,2.826012459,7.001657114,3.023176119,7.374859756,3.01613456,7.586106534,3.058383915,7.487524704,3.213298219,7.100238944,3.325963168,6.128503763,3.748456725,4.790607499,3.861121673,4.262490553,3.868163233,3.614667099,3.748456725,2.903469611,3.607625539,2.945718967,3.269630694,3.311880049,3.283713812,4.276573671,3.382295642
609,MR,6,C,2.023602345,3.430601153,2.516409034,3.180626745,2.930652338,3.037784227,3.823418079,2.830662575,4.373361775,2.844946827,5.180422004,2.894941708,6.308877901,3.344895642,6.694552701,3.494880286,6.787400338,3.594870049,6.665984197,3.666291308,6.244598767,3.64486493,5.401827908,3.809133827,4.323366893,3.951976345,3.766281071,3.901981464,3.059210605,3.859128708,2.437845649,3.744854693,2.52355116,3.337753516,2.959220842,3.323469264,3.809133827,3.344895642
610,MR,60,C,2.572769953,3.171361502,2.917840376,2.995305164,3.276995305,2.896713615,4.100938967,2.762910798,4.629107981,2.769953052,5.396713615,2.805164319,6.298122066,2.910798122,6.650234742,2.889671362,6.798122066,2.96713615,6.678403756,3.08685446,6.375586854,3.185446009,5.727699531,3.530516432,4.481220657,3.748826291,4.093896714,3.720657277,3.410798122,3.572769953,2.840375587,3.417840376,2.917840376,3.143192488,3.269953052,3.157276995,4.143192488,3.248826291
611,MR,61,C,2.959802085,3.234422897,3.283713812,3.079508593,3.593542421,2.966843645,4.262490553,2.8189709,4.706108787,2.81192934,5.325766004,2.840095577,6.241168711,3.030217678,6.480581727,3.079508593,6.621412912,3.149924186,6.55099732,3.220339779,6.283418067,3.227381338,5.586303698,3.466794354,4.67794255,3.628750217,4.304739908,3.60058398,3.692124251,3.558334624,3.185131982,3.480877472,3.290755372,3.20625666,3.621708658,3.178090423,4.346989264,3.192173542
612,MR,62,C,2.456338238,2.959724443,2.742988716,2.805911991,3.064596569,2.735997241,3.679846374,2.62413364,4.057386027,2.62413364,4.546789282,2.62413364,5.399749239,2.847860842,5.574536116,2.896801167,5.735340042,2.952732968,5.588519066,3.015656243,5.413732189,3.029639193,4.707593208,3.24637492,4.001454227,3.407178847,3.651880474,3.379212946,3.141502794,3.288323771,2.66608249,3.197434595,2.742988716,2.910784117,3.064596569,2.917775592,3.735778174,2.980698868
613,MR,63,C,2.358457587,3.358238521,2.763963141,3.19044312,3.169468695,3.092562469,3.987471277,2.945741493,4.462891581,2.959724443,5.224962363,3.036630668,6.252709197,3.386204421,6.511393774,3.449127697,6.60228295,3.540016873,6.511393774,3.630906049,6.238726246,3.644888999,5.448689565,3.82666735,4.302087654,3.938530951,3.945522426,3.910565051,3.26035787,3.791709975,2.63811659,3.651880474,2.777946091,3.337264096,3.148494269,3.344255571,4.001454227,3.435144747
614,MR,64,C,3.297796931,3.466794354,3.558334624,3.347087846,3.847038555,3.255547575,4.473737331,3.114716389,4.839898414,3.114716389,5.46659719,3.156965745,6.191877796,3.368212524,6.565080438,3.459752794,6.691828505,3.537209946,6.55099732,3.572417743,6.262293389,3.586500861,5.649677731,3.692124251,4.77652438,3.825913877,4.445571094,3.776622962,3.952661944,3.741415166,3.494960591,3.663958014,3.551293065,3.459752794,3.818872318,3.438628116,4.445571094,3.438628116
615,MR,65,C,2.699530516,3.319248826,2.96713615,3.122065728,3.340375587,2.96713615,4.093896714,2.762910798,4.551643192,2.755868545,5.227699531,2.84741784,6.150234742,3.115023474,6.523474178,3.213615023,6.650234742,3.269953052,6.509389671,3.361502347,6.164319249,3.396713615,5.579812207,3.5657277,4.481220657,3.678403756,4.129107981,3.643192488,3.481220657,3.593896714,2.903755869,3.523474178,2.981220657,3.220657277,3.333333333,3.213615023,4.058685446,3.192488263
616,MR,66,C,2.051234237,3.219039183,2.463812032,2.981282488,2.869396984,2.855411296,3.743502482,2.694575884,4.260972938,2.701568728,4.981235869,2.729540104,5.946248339,2.981282488,6.52665439,3.107153679,6.708468334,3.177082119,6.554625766,3.274981935,6.184005035,3.316938999,5.295913848,3.582667071,4.07216615,3.687559731,3.736509638,3.631616979,3.044218083,3.568681383,2.400876436,3.484767255,2.505769096,3.163096431,2.883382672,3.142117899,3.715531107,3.177082119
617,MR,67,C,2.417840376,3.122065728,2.755868545,2.953051643,3.100938967,2.868544601,3.995305164,2.650234742,4.572769953,2.636150235,5.44600939,2.615023474,6.523474178,2.819248826,6.889671362,2.875586854,7.051643192,2.94600939,6.882629108,3.037558685,6.502347418,3.115023474,5.833333333,3.417840376,4.495305164,3.671361502,4.016431925,3.643192488,3.305164319,3.551643192,2.622065728,3.389671362,2.755868545,3.093896714,3.122065728,3.122065728,3.995305164,3.178403756
618,MR,68,C,2.881721752,3.520003026,3.243414474,3.307242601,3.626383238,3.172494332,4.498700979,2.988101964,4.988049956,2.995193978,5.782355542,3.009378007,6.88870975,3.179586346,7.186574344,3.179586346,7.370966712,3.200862389,7.200758373,3.328518644,6.945445863,3.406530799,6.094404164,3.761131507,4.895853772,3.952615889,4.498700979,3.917155819,3.761131507,3.874603734,3.15121829,3.775315536,3.243414474,3.456174899,3.633475252,3.427806842,4.498700979,3.44199087
619,MR,69,C,2.603474718,3.260753027,2.855198326,3.099929611,3.162860512,3.002037097,3.939008302,2.834221358,4.330578358,2.834221358,4.987856667,2.862190648,5.805958391,3.030006386,6.134597545,3.036998709,6.281436316,3.099929611,6.17655148,3.169852835,5.847912326,3.274737671,5.232587952,3.498491989,4.204716555,3.694277017,3.925023657,3.659315405,3.372630185,3.582399858,2.806252069,3.484507344,2.862190648,3.239776059,3.120906578,3.218799092,3.848108111,3.260753027
